"year","orig_st","dest_st","migrants","orig_lon","orig_lat","dest_lon","dest_lat"
"2014","Colorado","Texas",5384,-105.547814568319,38.9985455410908,-99.3506890602611,31.4844589949927
"2014","Colorado","Utah",618,-105.547814568319,38.9985455410908,-111.678216239653,39.3238169451039
"2014","Colorado","Virginia",627,-105.547814568319,38.9985455410908,-78.8122517279173,37.5150164575042
"2014","Colorado","Washington",1581,-105.547814568319,38.9985455410908,-120.446851879112,47.3809630731646
"2014","Colorado","Wisconsin",135,-105.547814568319,38.9985455410908,-90.0117179427073,44.6380457856574
"2014","Colorado","Wyoming",746,-105.547814568319,38.9985455410908,-107.551362248557,42.9995557773468
"2014","Connecticut","Arizona",454,-72.7256393618199,41.62037081521,-111.664407332717,34.2931046167216
"2014","Connecticut","California",2013,-72.7256393618199,41.62037081521,-119.610695847661,37.2460727464335
"2014","Connecticut","Colorado",225,-72.7256393618199,41.62037081521,-105.547814568319,38.9985455410908
"2014","Connecticut","Delaware",60,-72.7256393618199,41.62037081521,-75.5004022731314,38.9870085954116
"2014","Connecticut","District of Columbia",290,-72.7256393618199,41.62037081521,-77.0162938383666,38.9047339354987
"2014","Connecticut","Florida",6687,-72.7256393618199,41.62037081521,-82.4974657454463,28.6284396330427
"2014","Connecticut","Georgia",571,-72.7256393618199,41.62037081521,-83.4463379561302,32.6492228432086
"2014","Connecticut","Illinois",398,-72.7256393618199,41.62037081521,-89.1984091644024,40.0650078281546
"2014","Connecticut","Maine",251,-72.7256393618199,41.62037081521,-69.2266472965953,45.3714242098098
"2014","Connecticut","Maryland",535,-72.7256393618199,41.62037081521,-76.7724523866689,39.036914473022
"2014","Connecticut","Massachusetts",4387,-72.7256393618199,41.62037081521,-71.7986385975184,42.2532937700256
"2014","Connecticut","Michigan",31,-72.7256393618199,41.62037081521,-85.4372224103963,44.3506926780001
"2014","Connecticut","Minnesota",90,-72.7256393618199,41.62037081521,-94.3090306036759,46.3164900273599
"2014","Connecticut","Nevada",148,-72.7256393618199,41.62037081521,-116.65521221328,39.356237411394
"2014","Connecticut","New Hampshire",255,-72.7256393618199,41.62037081521,-71.5775933046157,43.6856228425331
"2014","Connecticut","New Jersey",1143,-72.7256393618199,41.62037081521,-74.660776391915,40.1844420259893
"2014","Connecticut","New York",7102,-72.7256393618199,41.62037081521,-75.5031161972462,42.9403814867725
"2014","Connecticut","North Carolina",909,-72.7256393618199,41.62037081521,-79.3723769363719,35.5415271209276
"2014","Connecticut","Ohio",201,-72.7256393618199,41.62037081521,-82.7900570340388,40.2914443901137
"2014","Connecticut","Oregon",46,-72.7256393618199,41.62037081521,-120.555387550411,43.936647274895
"2014","Connecticut","Pennsylvania",498,-72.7256393618199,41.62037081521,-77.7995857415218,40.8738319136829
"2014","Connecticut","Rhode Island",1030,-72.7256393618199,41.62037081521,-71.5536113404232,41.6760728636042
"2014","Connecticut","South Carolina",604,-72.7256393618199,41.62037081521,-80.8961364975491,33.9079676527948
"2014","Connecticut","Tennessee",62,-72.7256393618199,41.62037081521,-86.3433754771226,35.8429803035594
"2014","Connecticut","Texas",1651,-72.7256393618199,41.62037081521,-99.3506890602611,31.4844589949927
"2014","Connecticut","Utah",20,-72.7256393618199,41.62037081521,-111.678216239653,39.3238169451039
"2014","Connecticut","Vermont",143,-72.7256393618199,41.62037081521,-72.6626481297208,44.0751868884938
"2014","Connecticut","Virginia",463,-72.7256393618199,41.62037081521,-78.8122517279173,37.5150164575042
"2014","Connecticut","Washington",316,-72.7256393618199,41.62037081521,-120.446851879112,47.3809630731646
"2014","Connecticut","Wisconsin",20,-72.7256393618199,41.62037081521,-90.0117179427073,44.6380457856574
"2014","Delaware","Arizona",73,-75.5004022731314,38.9870085954116,-111.664407332717,34.2931046167216
"2014","Delaware","California",222,-75.5004022731314,38.9870085954116,-119.610695847661,37.2460727464335
"2014","Delaware","Connecticut",55,-75.5004022731314,38.9870085954116,-72.7256393618199,41.62037081521
"2014","Delaware","District of Columbia",96,-75.5004022731314,38.9870085954116,-77.0162938383666,38.9047339354987
"2014","Delaware","Florida",584,-75.5004022731314,38.9870085954116,-82.4974657454463,28.6284396330427
